;gender;ethnicity;score;fcollege;mcollege;home;urban;unemp;wage;distance;tuition;education;income;region
2417;female;other;377.200.012.207.031;no;no;yes;no;769.999.980.926.514;102.799.997.329.712;3;0.931869983673096;12;low;other
2418;male;other;565.800.018.310.547;yes;no;yes;no;769.999.980.926.514;102.799.997.329.712;3;0.931869983673096;16;low;other
2419;female;other;322.700.004.577.637;no;no;yes;no;769.999.980.926.514;102.799.997.329.712;3;0.931869983673096;13;low;other
2420;female;other;449.000.015.258.789;no;no;yes;no;769.999.980.926.514;102.799.997.329.712;3;0.931869983673096;16;low;other
2421;female;hispanic;501.699.981.689.453;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;2;0.931869983673096;16;low;other
2422;female;hispanic;630.099.983.215.332;yes;yes;no;no;690.000.009.536.743;102.799.997.329.712;2;0.931869983673096;16;low;other
2423;female;other;47.439.998.626.709;no;yes;yes;no;690.000.009.536.743;102.799.997.329.712;2;0.931869983673096;13;high;other
2424;male;other;500.699.996.948.242;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;2;0.931869983673096;12;low;other
2425;female;other;629.300.003.051.758;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;2;0.931869983673096;16;low;other
2426;female;other;437.000.007.629.395;yes;yes;yes;no;869.999.980.926.514;102.799.997.329.712;139.999.997.615.814;0.931869983673096;12;low;other
2427;female;other;602.999.992.370.605;no;no;yes;no;869.999.980.926.514;102.799.997.329.712;139.999.997.615.814;0.931869983673096;15;high;other
2428;male;other;543.499.984.741.211;no;no;yes;no;869.999.980.926.514;102.799.997.329.712;139.999.997.615.814;0.931869983673096;12;low;other
2429;female;other;633.699.989.318.848;no;no;yes;no;108.999.996.185.303;102.799.997.329.712;179.999.995.231.628;0.931869983673096;15;low;other
2430;female;other;56.560.001.373.291;no;no;no;no;108.999.996.185.303;102.799.997.329.712;179.999.995.231.628;0.931869983673096;15;high;other
2431;female;other;551.699.981.689.453;no;no;yes;no;108.999.996.185.303;102.799.997.329.712;179.999.995.231.628;0.931869983673096;12;low;other
2432;male;afam;567.400.016.784.668;no;no;no;no;8;102.799.997.329.712;0.200000002980232;0.931869983673096;16;high;other
2433;female;other;578.800.010.681.152;yes;yes;yes;no;8;102.799.997.329.712;0.200000002980232;0.931869983673096;16;high;other
2434;female;other;563.400.001.525.879;yes;no;yes;no;8;102.799.997.329.712;0.200000002980232;0.931869983673096;16;low;other
2435;female;other;520.299.987.792.969;yes;yes;no;no;8;102.799.997.329.712;0.200000002980232;0.931869983673096;15;high;other
2436;female;other;586.500.015.258.789;yes;yes;yes;no;8;102.799.997.329.712;0.200000002980232;0.931869983673096;16;high;other
2437;male;other;499.300.003.051.758;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2438;male;other;552.000.007.629.395;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;0.800000011920929;0.931869983673096;13;low;other
2439;male;other;405.699.996.948.242;no;no;no;no;690.000.009.536.743;102.799.997.329.712;0.800000011920929;0.931869983673096;12;high;other
2440;female;other;412.299.995.422.363;yes;no;yes;no;690.000.009.536.743;102.799.997.329.712;0.800000011920929;0.931869983673096;15;low;other
2441;male;other;523.499.984.741.211;yes;yes;yes;no;690.000.009.536.743;102.799.997.329.712;0.800000011920929;0.931869983673096;16;high;other
2442;male;other;672.600.021.362.305;no;yes;yes;no;141.000.003.814.697;102.799.997.329.712;170.000.004.768.372;0.931869983673096;16;high;other
2443;male;other;592.599.983.215.332;no;no;yes;no;141.000.003.814.697;102.799.997.329.712;170.000.004.768.372;0.931869983673096;16;high;other
2444;male;other;483.300.018.310.547;yes;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;high;other
2445;female;other;514.099.998.474.121;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;low;other
2446;male;other;577.200.012.207.031;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;16;low;other
2447;male;other;687.200.012.207.031;yes;yes;no;no;10;102.799.997.329.712;2.5;0.931869983673096;16;low;other
2448;female;other;462.599.983.215.332;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;13;low;other
2449;male;afam;384.799.995.422.363;no;no;no;no;10;102.799.997.329.712;2.5;0.931869983673096;12;high;other
2450;female;afam;429.199.981.689.453;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;low;other
2451;male;other;593.400.001.525.879;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;low;other
2452;female;other;527.999.992.370.605;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;13;low;other
2453;male;other;479.599.990.844.727;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;low;other
2454;male;other;412.200.012.207.031;no;no;yes;no;10;102.799.997.329.712;2.5;0.931869983673096;12;low;other
2455;male;other;539.700.012.207.031;no;no;yes;no;111.999.998.092.651;102.799.997.329.712;2;0.931869983673096;14;low;other
2456;male;other;496.300.010.681.152;no;no;yes;no;111.999.998.092.651;102.799.997.329.712;2;0.931869983673096;16;low;other
2457;female;hispanic;59.939.998.626.709;no;no;yes;yes;8;102.799.997.329.712;1;0.931869983673096;13;low;other
2458;male;other;532.700.004.577.637;yes;yes;yes;yes;8;102.799.997.329.712;1;0.931869983673096;12;low;other
2459;male;other;638.499.984.741.211;no;no;no;yes;8;102.799.997.329.712;1;0.931869983673096;12;low;other
2460;male;other;63.25;no;no;no;yes;8;102.799.997.329.712;1;0.931869983673096;13;low;other
2461;male;other;619.700.012.207.031;no;no;yes;yes;8;102.799.997.329.712;1;0.931869983673096;17;high;other
2462;female;other;380.499.992.370.605;no;no;yes;no;939.999.961.853.027;102.799.997.329.712;4;0.931869983673096;12;low;other
2463;male;other;623.600.006.103.516;no;yes;yes;no;939.999.961.853.027;102.799.997.329.712;4;0.931869983673096;16;low;other
2464;male;other;429.099.998.474.121;no;no;yes;no;939.999.961.853.027;102.799.997.329.712;4;0.931869983673096;12;low;other
2465;male;other;641.100.006.103.516;yes;no;yes;no;819.999.980.926.514;102.799.997.329.712;4.5;0.931869983673096;16;low;other
2466;female;other;497.099.990.844.727;no;no;yes;no;819.999.980.926.514;102.799.997.329.712;4.5;0.931869983673096;13;low;other
2467;female;other;472.299.995.422.363;no;no;yes;no;819.999.980.926.514;102.799.997.329.712;4.5;0.931869983673096;15;low;other
2468;female;other;475.999.984.741.211;no;no;yes;no;730.000.019.073.486;102.799.997.329.712;1;0.931869983673096;12;low;other
2469;male;other;653.899.993.896.484;no;no;yes;no;730.000.019.073.486;102.799.997.329.712;1;0.931869983673096;17;low;other
2470;male;other;661.699.981.689.453;no;no;yes;no;730.000.019.073.486;102.799.997.329.712;1;0.931869983673096;12;low;other
2471;female;other;638.899.993.896.484;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;4.5;0.931869983673096;12;low;other
2472;male;other;410.499.992.370.605;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;4.5;0.931869983673096;12;low;other
2473;female;other;552.200.012.207.031;no;no;no;no;690.000.009.536.743;102.799.997.329.712;4.5;0.931869983673096;12;low;other
2474;female;other;57.689.998.626.709;no;no;yes;no;690.000.009.536.743;102.799.997.329.712;4.5;0.931869983673096;14;low;other
2475;male;other;493.600.006.103.516;no;no;yes;no;839.999.961.853.027;102.799.997.329.712;2;0.931869983673096;12;high;other
2476;female;other;450.200.004.577.637;no;no;yes;no;839.999.961.853.027;102.799.997.329.712;2;0.931869983673096;13;low;other
2477;female;other;440.400.009.155.273;no;no;yes;no;839.999.961.853.027;102.799.997.329.712;2;0.931869983673096;12;low;other
2478;male;other;533.699.989.318.848;no;yes;yes;no;106.999.998.092.651;102.799.997.329.712;2;0.931869983673096;14;high;other
2479;female;other;41.689.998.626.709;no;no;yes;no;106.999.998.092.651;102.799.997.329.712;2;0.931869983673096;13;low;other
2480;female;other;396.500.015.258.789;no;no;yes;no;106.999.998.092.651;102.799.997.329.712;2;0.931869983673096;12;low;other
2481;female;other;489.599.990.844.727;no;no;yes;no;106.999.998.092.651;102.799.997.329.712;2;0.931869983673096;17;low;other
2482;male;other;454.000.015.258.789;no;no;yes;no;830.000.019.073.486;102.799.997.329.712;1.5;0.931869983673096;13;low;other
2483;female;other;527.200.012.207.031;no;no;yes;no;830.000.019.073.486;102.799.997.329.712;1.5;0.931869983673096;15;low;other
2484;female;other;484.099.998.474.121;no;no;yes;no;830.000.019.073.486;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2485;female;other;510.999.984.741.211;no;no;yes;no;830.000.019.073.486;102.799.997.329.712;1.5;0.931869983673096;14;low;other
2486;female;other;406.800.003.051.758;no;no;yes;no;830.000.019.073.486;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2487;male;afam;504.700.012.207.031;no;no;yes;no;8;102.799.997.329.712;2;0.931869983673096;13;high;other
2488;male;other;544.000.015.258.789;no;no;yes;no;8;102.799.997.329.712;2;0.931869983673096;16;low;other
2489;male;hispanic;449.599.990.844.727;no;no;no;no;8;102.799.997.329.712;2;0.931869983673096;12;low;other
2490;female;other;562.200.012.207.031;no;no;yes;yes;8;102.799.997.329.712;0.600000023841858;0.931869983673096;16;low;other
2491;male;other;50.75;no;no;yes;yes;8;102.799.997.329.712;0.600000023841858;0.931869983673096;15;low;other
2492;female;afam;482.299.995.422.363;no;no;no;yes;8;102.799.997.329.712;0.600000023841858;0.931869983673096;16;low;other
2493;female;afam;41.810.001.373.291;no;no;yes;yes;8;102.799.997.329.712;0.600000023841858;0.931869983673096;12;low;other
2494;female;other;520.900.001.525.879;no;no;yes;yes;8;102.799.997.329.712;0.600000023841858;0.931869983673096;13;low;other
2495;female;afam;404.900.016.784.668;no;no;yes;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;14;low;other
2496;female;afam;34.939.998.626.709;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2497;male;other;667.399.978.637.695;yes;no;yes;yes;969.999.980.926.514;102.799.997.329.712;0.600000023841858;0.931869983673096;15;low;other
2498;female;other;534.700.012.207.031;no;no;yes;yes;969.999.980.926.514;102.799.997.329.712;0.600000023841858;0.931869983673096;12;low;other
2499;male;other;563.800.010.681.152;yes;no;yes;yes;969.999.980.926.514;102.799.997.329.712;0.600000023841858;0.931869983673096;16;low;other
2500;female;afam;375.499.992.370.605;no;no;yes;yes;8;102.799.997.329.712;0.100000001490116;0.931869983673096;12;low;other
2501;male;afam;513.699.989.318.848;no;no;yes;yes;8;102.799.997.329.712;0.100000001490116;0.931869983673096;15;low;other
2502;male;afam;385.499.992.370.605;no;no;yes;yes;8;102.799.997.329.712;0.100000001490116;0.931869983673096;12;high;other
2503;female;afam;369.599.990.844.727;no;no;yes;yes;8;102.799.997.329.712;0.100000001490116;0.931869983673096;13;low;other
2504;male;other;436.399.993.896.484;yes;yes;no;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;12;low;other
2505;female;hispanic;37;no;no;no;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;12;low;other
2506;male;other;492.700.004.577.637;yes;yes;yes;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;12;low;other
2507;female;other;453.199.996.948.242;no;no;no;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;16;low;other
2508;female;other;387.700.004.577.637;no;no;yes;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;15;low;other
2509;male;hispanic;406.199.989.318.848;no;no;no;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;16;low;other
2510;female;afam;528.800.010.681.152;no;no;yes;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;15;low;other
2511;female;afam;351.800.003.051.758;no;no;yes;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;13;high;other
2512;male;afam;44.310.001.373.291;no;no;yes;yes;8;102.799.997.329.712;0.300000011920929;0.931869983673096;12;low;other
2513;female;afam;47.310.001.373.291;no;no;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;14;low;other
2514;female;afam;457.999.992.370.605;no;no;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;12;low;other
2515;male;afam;627.200.012.207.031;no;no;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;15;high;other
2516;male;afam;405.200.004.577.637;no;yes;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;15;low;other
2517;female;afam;370.699.996.948.242;no;yes;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;12;low;other
2518;female;afam;459.000.015.258.789;no;no;no;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;12;low;other
2519;female;afam;494.500.007.629.395;no;no;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;16;low;other
2520;male;afam;426.800.003.051.758;no;no;yes;yes;8;102.799.997.329.712;0.200000002980232;0.931869983673096;12;low;other
2521;female;hispanic;369.799.995.422.363;no;no;no;yes;8;102.799.997.329.712;1;0.931869983673096;12;high;other
2522;female;afam;423.800.010.681.152;no;no;yes;yes;8;102.799.997.329.712;1;0.931869983673096;12;low;other
2523;female;afam;389.300.003.051.758;no;no;no;yes;8;102.799.997.329.712;1;0.931869983673096;12;high;other
2524;female;afam;36.439.998.626.709;no;no;no;yes;8;102.799.997.329.712;1;0.931869983673096;12;low;other
2525;male;other;594.500.007.629.395;no;no;yes;yes;8;102.799.997.329.712;179.999.995.231.628;0.931869983673096;15;low;other
2526;female;hispanic;35.810.001.373.291;no;no;yes;yes;8;102.799.997.329.712;179.999.995.231.628;0.931869983673096;12;low;other
2527;female;other;597.599.983.215.332;yes;yes;yes;yes;8;102.799.997.329.712;179.999.995.231.628;0.931869983673096;16;high;other
2528;female;other;548.400.001.525.879;no;no;yes;yes;8;102.799.997.329.712;179.999.995.231.628;0.931869983673096;16;high;other
2529;male;hispanic;42.310.001.373.291;no;no;yes;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;16;high;other
2530;male;afam;357.400.016.784.668;no;no;yes;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2531;female;afam;348.699.989.318.848;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2532;female;afam;460.099.983.215.332;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;13;low;other
2533;male;afam;36.060.001.373.291;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2534;male;afam;309.799.995.422.363;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;12;low;other
2535;female;afam;480.699.996.948.242;no;no;no;yes;8;102.799.997.329.712;0.800000011920929;0.931869983673096;15;low;other
2536;female;other;429.199.981.689.453;no;no;yes;no;969.999.980.926.514;102.799.997.329.712;1.5;0.931869983673096;14;high;other
2537;female;other;545.299.987.792.969;no;no;yes;no;969.999.980.926.514;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2538;female;afam;53.939.998.626.709;no;no;no;no;969.999.980.926.514;102.799.997.329.712;1.5;0.931869983673096;16;low;other
2539;female;other;663.399.963.378.906;yes;yes;yes;no;8;102.799.997.329.712;0.100000001490116;0.931869983673096;12;high;other
2540;female;other;51;yes;yes;no;no;8;102.799.997.329.712;0.100000001490116;0.931869983673096;16;high;other
2541;female;other;590.999.984.741.211;no;no;yes;no;108.999.996.185.303;102.799.997.329.712;1.5;0.931869983673096;16;low;other
2542;male;other;527.700.004.577.637;no;no;yes;no;108.999.996.185.303;102.799.997.329.712;1.5;0.931869983673096;16;high;other
2543;male;hispanic;530.900.001.525.879;no;no;no;no;108.999.996.185.303;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2544;female;other;407.799.987.792.969;no;no;yes;no;108.999.996.185.303;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2545;male;other;583.199.996.948.242;no;no;yes;no;8;102.799.997.329.712;2.5;0.931869983673096;12;high;other
2546;male;other;582.099.990.844.727;yes;yes;yes;no;8;102.799.997.329.712;2.5;0.931869983673096;16;high;other
2547;female;other;555.800.018.310.547;no;no;yes;no;128.000.001.907.349;102.799.997.329.712;4;0.931869983673096;12;low;other
2548;male;hispanic;393.899.993.896.484;no;no;yes;no;128.000.001.907.349;102.799.997.329.712;4;0.931869983673096;12;low;other
2549;male;other;542.299.995.422.363;no;no;yes;no;128.000.001.907.349;102.799.997.329.712;4;0.931869983673096;12;low;other
2550;male;other;52.189.998.626.709;no;no;yes;no;128.000.001.907.349;102.799.997.329.712;4;0.931869983673096;12;low;other
2551;female;other;392.099.990.844.727;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;12;high;other
2552;female;other;44.060.001.373.291;no;no;no;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;14;low;other
2553;female;other;433.699.989.318.848;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2554;male;other;418.699.989.318.848;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;12;high;other
2555;male;other;50.75;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;14;high;other
2556;male;other;433.400.001.525.879;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;12;low;other
2557;male;other;462.599.983.215.332;yes;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;14;low;other
2558;male;other;545.999.984.741.211;no;no;yes;no;111.000.003.814.697;102.799.997.329.712;1.5;0.931869983673096;15;high;other
2559;female;other;467.799.987.792.969;no;no;yes;no;111.999.998.092.651;102.799.997.329.712;0.100000001490116;0.931869983673096;12;low;other
2560;female;other;436.599.998.474.121;yes;no;yes;no;111.999.998.092.651;102.799.997.329.712;0.100000001490116;0.931869983673096;12;low;other
2561;male;hispanic;435.900.001.525.879;yes;no;yes;no;111.999.998.092.651;102.799.997.329.712;0.100000001490116;0.931869983673096;12;low;other
2562;male;other;384.099.998.474.121;no;no;yes;no;111.999.998.092.651;102.799.997.329.712;0.100000001490116;0.931869983673096;12;low;other
